txn_id,customer_id,product_id,ts,date,month,country,region,category,status,currency,amount,amount_usd
t0008344,c03172,p0013,2025-09-10 09:31:00+00:00,2025-09-10,2025-09,US,,toys,paid,USD,20.19,20.19
t0003261,c03403,p0027,2025-09-10 09:34:00+00:00,2025-09-10,2025-09,ES,EU,electronics,paid,USD,132.68,132.68
t0019516,c02863,p0081,2025-09-10 10:36:00+00:00,2025-09-10,2025-09,MX,LATAM,toys,paid,BRL,31.97,5.7546
t0009368,c02154,p0078,2025-09-10 10:39:00+00:00,2025-09-10,2025-09,DE,EU,electronics,paid,EUR,174.7,188.676
t0005072,c00640,p0105,2025-09-10 10:40:00+00:00,2025-09-10,2025-09,,,toys,paid,EUR,13.01,14.0508
t0014465,c01280,p0072,2025-09-10 10:45:00+00:00,2025-09-10,2025-09,BR,LATAM,electronics,paid,MXN,113.61,6.58938
t0016604,c02646,p0100,2025-09-10 11:03:00+00:00,2025-09-10,2025-09,US,,electronics,refunded,USD,293.14,293.14
t0012338,c03241,p0077,2025-09-10 11:07:00+00:00,2025-09-10,2025-09,US,,beauty,paid,BRL,43.14,7.7652
t0015341,c02697,p0099,2025-09-10 11:11:00+00:00,2025-09-10,2025-09,MX,LATAM,electronics,refunded,USD,170.74,170.74
t0012184,c00502,p0115,2025-09-10 11:14:00+00:00,2025-09-10,2025-09,PE,LATAM,home,paid,MXN,45.08,2.61464
t0016728,c01846,p0074,2025-09-10 11:17:00+00:00,2025-09-10,2025-09,BR,LATAM,beauty,refunded,EUR,68.25,73.71000000000001
t0008518,c00215,p0070,2025-09-10 11:28:00+00:00,2025-09-10,2025-09,CA,,sports,paid,USD,70.45,70.45
t0019727,c02021,p0064,2025-09-10 11:42:00+00:00,2025-09-10,2025-09,US,,books,cancelled,MXN,18.74,1.0869199999999999
t0017182,c00261,p0028,2025-09-10 11:44:00+00:00,2025-09-10,2025-09,BR,LATAM,clothing,paid,USD,36.57,36.57
t0001715,c02520,p0006,2025-09-10 11:47:00+00:00,2025-09-10,2025-09,CL,LATAM,electronics,paid,USD,293.83,293.83
t0020107,c00054,p0096,2025-09-10 11:48:00+00:00,2025-09-10,2025-09,ES,EU,clothing,paid,EUR,24.93,26.924400000000002
t0018644,c02162,p0053,2025-09-10 11:51:00+00:00,2025-09-10,2025-09,US,,sports,refunded,MXN,32.42,1.8803600000000003
t0015490,c01309,p0064,2025-09-10 11:52:00+00:00,2025-09-10,2025-09,ES,EU,books,paid,USD,10.04,10.04
t0002315,c02535,p0058,2025-09-10 11:53:00+00:00,2025-09-10,2025-09,PE,LATAM,electronics,paid,EUR,607.04,655.6032
t0012987,c03376,p0013,2025-09-10 12:14:00+00:00,2025-09-10,2025-09,US,,toys,paid,EUR,19.99,21.589199999999998
t0009053,c00258,p0003,2025-09-10 12:35:00+00:00,2025-09-10,2025-09,NL,EU,beauty,paid,USD,14.14,14.14
t0011466,c01453,p0052,2025-09-10 12:43:00+00:00,2025-09-10,2025-09,CA,,beauty,cancelled,EUR,29.05,31.374000000000002
t0011160,c01005,p0106,2025-09-10 12:44:00+00:00,2025-09-10,2025-09,CO,LATAM,books,paid,USD,12.8,12.8
t0008272,c01650,p0080,2025-09-10 13:00:00+00:00,2025-09-10,2025-09,AR,LATAM,electronics,paid,MXN,328.97,19.080260000000003
t0007289,c02701,p0065,2025-09-10 13:17:00+00:00,2025-09-10,2025-09,ES,EU,books,paid,EUR,14.21,15.346800000000002
t0001865,c01818,p0022,2025-09-10 13:19:00+00:00,2025-09-10,2025-09,FR,EU,electronics,paid,USD,205.92,205.92
t0010936,c00020,p0107,2025-09-10 13:23:00+00:00,2025-09-10,2025-09,US,,clothing,cancelled,USD,24.19,24.19
t0021445,c00631,p0016,2025-09-10 13:25:00+00:00,2025-09-10,2025-09,CA,,electronics,refunded,EUR,398.9,430.812
t0012724,c02701,p0104,2025-09-10 13:57:00+00:00,2025-09-10,2025-09,ES,EU,clothing,paid,USD,32.27,32.27
t0013608,c00910,p0053,2025-09-10 13:57:00+00:00,2025-09-10,2025-09,US,,sports,paid,MXN,79.13,4.58954
t0016615,c02294,p0010,2025-09-10 14:00:00+00:00,2025-09-10,2025-09,IT,EU,beauty,paid,EUR,8.98,9.698400000000001
t0015043,c03054,p0075,2025-09-10 14:29:00+00:00,2025-09-10,2025-09,ES,EU,beauty,paid,USD,85.73,85.73
t0017974,c00592,p0112,2025-09-10 14:32:00+00:00,2025-09-10,2025-09,NL,EU,electronics,paid,EUR,120.52,130.1616
t0018202,c02669,p0030,2025-09-10 14:36:00+00:00,2025-09-10,2025-09,AR,LATAM,electronics,paid,BRL,234.55,42.219
t0008500,c01324,p0029,2025-09-10 14:40:00+00:00,2025-09-10,2025-09,MX,LATAM,home,paid,USD,67.75,67.75
t0011774,c01697,p0102,2025-09-10 14:57:00+00:00,2025-09-10,2025-09,CA,,home,paid,EUR,83.86,90.56880000000001
t0014220,c02175,p0023,2025-09-10 15:19:00+00:00,2025-09-10,2025-09,CO,LATAM,books,paid,BRL,24.44,4.3992
t0005979,c00818,p0044,2025-09-10 15:34:00+00:00,2025-09-10,2025-09,US,,toys,paid,USD,58.41,58.41
t0018742,c00377,p0051,2025-09-10 16:18:00+00:00,2025-09-10,2025-09,BR,LATAM,sports,paid,USD,122.84,122.84
t0021122,c02888,p0051,2025-09-10 16:46:00+00:00,2025-09-10,2025-09,AR,LATAM,sports,cancelled,MXN,31.62,1.8339600000000003
t0017849,c01122,p0102,2025-09-10 17:15:00+00:00,2025-09-10,2025-09,ES,EU,home,refunded,USD,76.06,76.06
t0012618,c01392,p0108,2025-09-10 17:47:00+00:00,2025-09-10,2025-09,FR,EU,beauty,paid,USD,17.82,17.82
t0004002,c03142,p0096,2025-09-10 18:00:00+00:00,2025-09-10,2025-09,US,,clothing,paid,USD,54.02,54.02
t0001912,c02613,p0006,2025-09-10 18:33:00+00:00,2025-09-10,2025-09,MX,LATAM,electronics,cancelled,EUR,146.57,158.2956
t0002714,c00255,p0034,2025-09-10 18:42:00+00:00,2025-09-10,2025-09,PT,EU,sports,refunded,MXN,53.51,3.10358
t0010114,c00449,p0090,2025-09-10 19:22:00+00:00,2025-09-10,2025-09,US,,clothing,paid,USD,110.54,110.54
t0020148,c00841,p0040,2025-09-10 19:43:00+00:00,2025-09-10,2025-09,CA,,clothing,refunded,EUR,32.01,34.5708
t0001376,c01778,p0102,2025-09-10 19:48:00+00:00,2025-09-10,2025-09,PE,LATAM,home,paid,USD,25.46,25.46
t0008097,c01287,p0102,2025-09-10 19:56:00+00:00,2025-09-10,2025-09,,,home,paid,MXN,85.65,4.967700000000001
t0008207,c03199,p0070,2025-09-10 19:59:00+00:00,2025-09-10,2025-09,SE,EU,sports,paid,USD,138.44,138.44
t0018093,c01502,p0031,2025-09-10 20:30:00+00:00,2025-09-10,2025-09,DE,EU,home,refunded,USD,25.28,25.28
t0000086,c02145,p0078,2025-09-10 20:41:00+00:00,2025-09-10,2025-09,ES,EU,electronics,paid,BRL,333.71,60.06779999999999
t0015172,c03496,p0075,2025-09-10 21:15:00+00:00,2025-09-10,2025-09,ES,EU,beauty,paid,MXN,16.66,0.96628
t0002073,c03417,p0092,2025-09-10 21:32:00+00:00,2025-09-10,2025-09,MX,LATAM,beauty,paid,BRL,83.91,15.1038
t0000762,c03204,p0076,2025-09-10 21:34:00+00:00,2025-09-10,2025-09,CO,LATAM,beauty,paid,USD,21.49,21.49
t0014739,c00232,p0054,2025-09-10 21:37:00+00:00,2025-09-10,2025-09,ES,EU,toys,paid,USD,23.55,23.55
t0017651,c00380,p0062,2025-09-10 21:45:00+00:00,2025-09-10,2025-09,MX,LATAM,books,paid,USD,37.1,37.1
t0014528,c01786,p0040,2025-09-10 22:32:00+00:00,2025-09-10,2025-09,BR,LATAM,clothing,paid,EUR,32.73,35.3484
t0013765,c02418,p0052,2025-09-11 00:34:00+00:00,2025-09-11,2025-09,AR,LATAM,beauty,paid,USD,17.9,17.9
t0013679,c00113,p0067,2025-09-11 00:46:00+00:00,2025-09-11,2025-09,PT,EU,electronics,cancelled,BRL,253.93,45.7074
t0005657,c00723,p0115,2025-09-11 00:49:00+00:00,2025-09-11,2025-09,US,,home,paid,USD,77.62,77.62
t0015336,c00539,p0023,2025-09-11 01:43:00+00:00,2025-09-11,2025-09,CL,LATAM,books,paid,USD,49.37,49.37
t0001070,c02711,p0027,2025-09-11 02:10:00+00:00,2025-09-11,2025-09,ES,EU,electronics,refunded,EUR,203.06,219.30480000000003
t0001360,c00708,p0035,2025-09-11 05:04:00+00:00,2025-09-11,2025-09,AR,LATAM,sports,paid,EUR,88.93,96.04440000000001
t0007498,c03018,p0063,2025-09-11 05:20:00+00:00,2025-09-11,2025-09,US,,toys,cancelled,USD,22.67,22.67
t0015814,c00583,p0021,2025-09-11 05:53:00+00:00,2025-09-11,2025-09,FR,EU,home,paid,USD,54.87,54.87
t0021370,c00767,p0108,2025-09-11 06:50:00+00:00,2025-09-11,2025-09,IT,EU,beauty,paid,BRL,17.5,3.15
t0000856,c01904,p0012,2025-09-11 06:54:00+00:00,2025-09-11,2025-09,US,,sports,paid,EUR,132.11,142.67880000000002
t0006202,c02815,p0115,2025-09-11 08:19:00+00:00,2025-09-11,2025-09,MX,LATAM,home,refunded,USD,54.86,54.86
t0003707,c00973,p0111,2025-09-11 08:20:00+00:00,2025-09-11,2025-09,FR,EU,books,paid,EUR,20.33,21.9564
t0016895,c01496,p0078,2025-09-11 08:50:00+00:00,2025-09-11,2025-09,SE,EU,electronics,paid,BRL,258.22,46.479600000000005
t0020593,c00310,p0048,2025-09-11 09:02:00+00:00,2025-09-11,2025-09,US,,clothing,paid,MXN,21.11,1.22438
t0004306,c01440,p0021,2025-09-11 09:05:00+00:00,2025-09-11,2025-09,ES,EU,home,cancelled,EUR,47.32,51.1056
t0007566,c00332,p0017,2025-09-11 10:17:00+00:00,2025-09-11,2025-09,ES,EU,books,paid,USD,23.58,23.58
t0013881,c00983,p0021,2025-09-11 10:46:00+00:00,2025-09-11,2025-09,CA,,home,cancelled,EUR,56.73,61.2684
t0006839,c01449,p0113,2025-09-11 10:49:00+00:00,2025-09-11,2025-09,AR,LATAM,sports,paid,USD,174.59,174.59
t0003455,c03071,p0054,2025-09-11 10:49:00+00:00,2025-09-11,2025-09,CA,,toys,paid,EUR,34.66,37.4328
t0012124,c01066,p0048,2025-09-11 10:55:00+00:00,2025-09-11,2025-09,ES,EU,clothing,paid,MXN,69.6,4.0367999999999995
t0016540,c03369,p0015,2025-09-11 11:06:00+00:00,2025-09-11,2025-09,AR,LATAM,electronics,refunded,EUR,300.12,324.12960000000004
t0002296,c02827,p0052,2025-09-11 11:07:00+00:00,2025-09-11,2025-09,CA,,beauty,paid,USD,84.29,84.29
t0021630,c00219,p0095,2025-09-11 11:11:00+00:00,2025-09-11,2025-09,,,beauty,paid,USD,20.6,20.6
t0018303,c03028,p0091,2025-09-11 11:20:00+00:00,2025-09-11,2025-09,MX,LATAM,electronics,refunded,MXN,132.69,7.69602
t0009892,c00658,p0110,2025-09-11 11:49:00+00:00,2025-09-11,2025-09,CA,,electronics,paid,EUR,94.97,102.5676
t0019190,c00584,p0065,2025-09-11 11:59:00+00:00,2025-09-11,2025-09,BR,LATAM,books,paid,EUR,12.48,13.4784
t0019634,c02445,p0071,2025-09-11 12:29:00+00:00,2025-09-11,2025-09,FR,EU,beauty,paid,USD,14.93,14.93
t0004884,c01454,p0059,2025-09-11 12:57:00+00:00,2025-09-11,2025-09,CL,LATAM,electronics,paid,USD,268.78,268.78
t0003103,c03383,p0068,2025-09-11 13:05:00+00:00,2025-09-11,2025-09,AR,LATAM,beauty,paid,MXN,9.72,0.56376
t0010534,c03136,p0093,2025-09-11 13:27:00+00:00,2025-09-11,2025-09,MX,LATAM,beauty,refunded,BRL,34.88,6.2784
t0013296,c02208,p0046,2025-09-11 13:28:00+00:00,2025-09-11,2025-09,PT,EU,home,paid,USD,98.59,98.59
t0017931,c02578,p0108,2025-09-11 13:34:00+00:00,2025-09-11,2025-09,,,beauty,paid,EUR,83.59,90.27720000000001
t0011059,c00499,p0091,2025-09-11 14:00:00+00:00,2025-09-11,2025-09,CA,,electronics,paid,USD,198.4,198.4
t0012524,c01131,p0026,2025-09-11 14:05:00+00:00,2025-09-11,2025-09,CO,LATAM,beauty,paid,USD,17.5,17.5
t0009019,c01851,p0021,2025-09-11 14:26:00+00:00,2025-09-11,2025-09,IT,EU,home,paid,USD,41.89,41.89
t0002550,c01028,p0026,2025-09-11 14:37:00+00:00,2025-09-11,2025-09,,,beauty,paid,EUR,84.84,91.62720000000002
t0007504,c00933,p0026,2025-09-11 14:53:00+00:00,2025-09-11,2025-09,BR,LATAM,beauty,paid,USD,143.84,143.84
t0003132,c02647,p0021,2025-09-11 15:01:00+00:00,2025-09-11,2025-09,MX,LATAM,home,refunded,USD,67.52,67.52
t0006534,c00559,p0039,2025-09-11 15:53:00+00:00,2025-09-11,2025-09,NL,EU,home,paid,EUR,89.47,96.6276
t0010773,c01227,p0073,2025-09-11 16:17:00+00:00,2025-09-11,2025-09,MX,LATAM,electronics,paid,BRL,150.57,27.1026
t0012911,c02385,p0074,2025-09-11 16:44:00+00:00,2025-09-11,2025-09,US,,beauty,refunded,USD,51.88,51.88
t0005294,c03106,p0100,2025-09-11 16:59:00+00:00,2025-09-11,2025-09,CA,,electronics,paid,EUR,437.53,472.5324
t0016598,c01425,p0105,2025-09-11 17:18:00+00:00,2025-09-11,2025-09,CA,,toys,paid,EUR,15.15,16.362000000000002
t0002194,c03476,p0063,2025-09-11 17:38:00+00:00,2025-09-11,2025-09,ES,EU,toys,paid,USD,35.76,35.76
t0012194,c03396,p0019,2025-09-11 17:46:00+00:00,2025-09-11,2025-09,US,,clothing,paid,USD,20.29,20.29
t0013536,c00088,p0022,2025-09-11 17:47:00+00:00,2025-09-11,2025-09,MX,LATAM,electronics,paid,MXN,151.4,8.7812
t0001693,c00706,p0024,2025-09-11 17:57:00+00:00,2025-09-11,2025-09,US,,books,paid,USD,11.57,11.57
t0020198,c01068,p0062,2025-09-11 18:43:00+00:00,2025-09-11,2025-09,BR,LATAM,books,paid,EUR,14.19,15.3252
t0015354,c02407,p0109,2025-09-11 19:06:00+00:00,2025-09-11,2025-09,MX,LATAM,books,paid,EUR,34.83,37.6164
t0020669,c01383,p0081,2025-09-11 19:08:00+00:00,2025-09-11,2025-09,CL,LATAM,toys,paid,MXN,56.05,3.2509
t0002120,c02750,p0084,2025-09-11 19:34:00+00:00,2025-09-11,2025-09,PE,LATAM,electronics,paid,EUR,138.69,149.7852
t0015955,c00031,p0032,2025-09-11 19:39:00+00:00,2025-09-11,2025-09,FR,EU,electronics,paid,MXN,336.74,19.530920000000002
t0008603,c01991,p0055,2025-09-11 19:43:00+00:00,2025-09-11,2025-09,CA,,home,refunded,USD,59.3,59.3
t0021489,c01331,p0093,2025-09-11 19:51:00+00:00,2025-09-11,2025-09,,,beauty,refunded,EUR,46.07,49.7556
t0014061,c00550,p0003,2025-09-11 19:57:00+00:00,2025-09-11,2025-09,MX,LATAM,beauty,cancelled,BRL,42.7,7.686
t0017511,c02372,p0047,2025-09-11 19:58:00+00:00,2025-09-11,2025-09,BR,LATAM,books,paid,BRL,67.56,12.1608
t0005322,c01271,p0023,2025-09-11 19:59:00+00:00,2025-09-11,2025-09,US,,books,cancelled,USD,7.78,7.78
t0000961,c01598,p0066,2025-09-11 20:28:00+00:00,2025-09-11,2025-09,CO,LATAM,home,cancelled,BRL,44.64,8.0352
t0021193,c02511,p0112,2025-09-11 20:38:00+00:00,2025-09-11,2025-09,SE,EU,electronics,paid,MXN,183.26,10.62908
t0000778,c02944,p0047,2025-09-11 20:41:00+00:00,2025-09-11,2025-09,US,,books,cancelled,USD,20.07,20.07
t0004641,c01343,p0095,2025-09-11 20:42:00+00:00,2025-09-11,2025-09,BR,LATAM,beauty,refunded,EUR,22.02,23.7816
t0009323,c00866,p0062,2025-09-11 20:58:00+00:00,2025-09-11,2025-09,CO,LATAM,books,paid,MXN,15.21,0.8821800000000001
t0000505,c01333,p0052,2025-09-11 21:05:00+00:00,2025-09-11,2025-09,IT,EU,beauty,paid,USD,26.71,26.71
t0019067,c03039,p0053,2025-09-11 21:25:00+00:00,2025-09-11,2025-09,,,sports,paid,MXN,123.32,7.15256
t0021410,c00738,p0038,2025-09-11 21:33:00+00:00,2025-09-11,2025-09,NL,EU,electronics,paid,USD,115.93,115.93
t0020786,c03093,p0051,2025-09-11 21:33:00+00:00,2025-09-11,2025-09,US,,sports,paid,MXN,62.99,3.65342
t0009827,c02421,p0112,2025-09-11 21:33:00+00:00,2025-09-11,2025-09,FR,EU,electronics,paid,USD,254.53,254.53
t0010623,c01976,p0085,2025-09-11 21:37:00+00:00,2025-09-11,2025-09,DE,EU,books,paid,USD,12.47,12.47
t0009599,c00952,p0057,2025-09-11 21:42:00+00:00,2025-09-11,2025-09,BR,LATAM,electronics,paid,MXN,203.02,11.775160000000001
t0016070,c00007,p0085,2025-09-11 22:18:00+00:00,2025-09-11,2025-09,CO,LATAM,books,paid,EUR,10.87,11.7396
t0002859,c02650,p0007,2025-09-11 22:44:00+00:00,2025-09-11,2025-09,PT,EU,electronics,cancelled,USD,154.65,154.65
t0013508,c01443,p0106,2025-09-11 22:49:00+00:00,2025-09-11,2025-09,US,,books,paid,USD,13.73,13.73
t0015609,c00385,p0105,2025-09-12 01:33:00+00:00,2025-09-12,2025-09,CL,LATAM,toys,paid,USD,18.45,18.45
t0011567,c00571,p0057,2025-09-12 01:36:00+00:00,2025-09-12,2025-09,AR,LATAM,electronics,paid,USD,310.56,310.56
t0017380,c02909,p0050,2025-09-12 05:28:00+00:00,2025-09-12,2025-09,MX,LATAM,electronics,paid,EUR,192.77,208.19160000000002
t0001838,c00893,p0061,2025-09-12 06:10:00+00:00,2025-09-12,2025-09,CL,LATAM,clothing,paid,USD,189.12,189.12
t0007268,c02630,p0091,2025-09-12 06:57:00+00:00,2025-09-12,2025-09,CA,,electronics,paid,EUR,204.98,221.3784
t0014642,c02464,p0079,2025-09-12 07:33:00+00:00,2025-09-12,2025-09,CA,,books,paid,USD,17.65,17.65
t0009642,c00133,p0068,2025-09-12 08:39:00+00:00,2025-09-12,2025-09,CA,,beauty,cancelled,USD,65.7,65.7
t0016472,c02450,p0080,2025-09-12 08:44:00+00:00,2025-09-12,2025-09,CA,,electronics,refunded,USD,150.3,150.3
t0009556,c02198,p0050,2025-09-12 09:40:00+00:00,2025-09-12,2025-09,IT,EU,electronics,paid,BRL,128.61,23.149800000000003
t0017891,c03268,p0063,2025-09-12 09:41:00+00:00,2025-09-12,2025-09,US,,toys,paid,USD,23.78,23.78
t0016445,c01176,p0107,2025-09-12 09:44:00+00:00,2025-09-12,2025-09,CO,LATAM,clothing,paid,USD,30.13,30.13
t0019859,c01150,p0120,2025-09-12 09:50:00+00:00,2025-09-12,2025-09,SE,EU,clothing,paid,EUR,89.43,96.58440000000002
t0002852,c02455,p0040,2025-09-12 10:03:00+00:00,2025-09-12,2025-09,US,,clothing,paid,USD,45.88,45.88
t0005843,c02762,p0036,2025-09-12 10:15:00+00:00,2025-09-12,2025-09,AR,LATAM,beauty,paid,USD,92.83,92.83
t0015372,c01365,p0113,2025-09-12 10:23:00+00:00,2025-09-12,2025-09,AR,LATAM,sports,paid,USD,49.62,49.62
t0003540,c02249,p0010,2025-09-12 10:38:00+00:00,2025-09-12,2025-09,US,,beauty,paid,USD,15.84,15.84
t0008666,c00349,p0012,2025-09-12 10:43:00+00:00,2025-09-12,2025-09,BR,LATAM,sports,paid,MXN,47.9,2.7782
t0014890,c01657,p0048,2025-09-12 10:48:00+00:00,2025-09-12,2025-09,PE,LATAM,clothing,refunded,USD,58.49,58.49
t0007317,c02448,p0090,2025-09-12 11:09:00+00:00,2025-09-12,2025-09,CA,,clothing,paid,USD,30.11,30.11
t0012334,c00098,p0022,2025-09-12 11:10:00+00:00,2025-09-12,2025-09,CA,,electronics,paid,USD,109.91,109.91
t0021472,c00758,p0113,2025-09-12 11:13:00+00:00,2025-09-12,2025-09,ES,EU,sports,paid,EUR,118.1,127.548
t0004859,c00994,p0087,2025-09-12 11:38:00+00:00,2025-09-12,2025-09,IT,EU,beauty,paid,USD,17.81,17.81
t0019821,c00843,p0114,2025-09-12 11:45:00+00:00,2025-09-12,2025-09,IT,EU,beauty,refunded,USD,73.09,73.09
t0013435,c00342,p0013,2025-09-12 11:45:00+00:00,2025-09-12,2025-09,ES,EU,toys,refunded,USD,19.38,19.38
t0009469,c03427,p0068,2025-09-12 11:46:00+00:00,2025-09-12,2025-09,NL,EU,beauty,paid,USD,57.05,57.05
t0014744,c03486,p0092,2025-09-12 11:47:00+00:00,2025-09-12,2025-09,CA,,beauty,paid,USD,52.29,52.29
t0006212,c02659,p0040,2025-09-12 11:48:00+00:00,2025-09-12,2025-09,FR,EU,clothing,paid,EUR,81.99,88.5492
t0003435,c00912,p0089,2025-09-12 11:49:00+00:00,2025-09-12,2025-09,ES,EU,toys,refunded,USD,10.39,10.39
t0003558,c02996,p0103,2025-09-12 11:56:00+00:00,2025-09-12,2025-09,,,books,paid,USD,20.4,20.4
t0009631,c02516,p0005,2025-09-12 11:57:00+00:00,2025-09-12,2025-09,CA,,electronics,paid,EUR,96.35,104.058
t0013291,c03310,p0080,2025-09-12 12:17:00+00:00,2025-09-12,2025-09,FR,EU,electronics,refunded,USD,263.63,263.63
t0016215,c01172,p0011,2025-09-12 12:24:00+00:00,2025-09-12,2025-09,ES,EU,electronics,refunded,USD,176.09,176.09
t0013770,c02075,p0027,2025-09-12 12:48:00+00:00,2025-09-12,2025-09,CL,LATAM,electronics,paid,MXN,194.77,11.296660000000001
t0021200,c00717,p0085,2025-09-12 12:54:00+00:00,2025-09-12,2025-09,,,books,paid,MXN,15.71,0.9111800000000001
t0007836,c03020,p0111,2025-09-12 12:56:00+00:00,2025-09-12,2025-09,US,,books,paid,USD,16.17,16.17
t0005886,c00629,p0105,2025-09-12 13:15:00+00:00,2025-09-12,2025-09,FR,EU,toys,paid,BRL,11.49,2.0682
t0009334,c02010,p0010,2025-09-12 13:37:00+00:00,2025-09-12,2025-09,MX,LATAM,beauty,refunded,USD,56.96,56.96
t0013185,c00766,p0028,2025-09-12 13:51:00+00:00,2025-09-12,2025-09,CL,LATAM,clothing,cancelled,USD,28.2,28.2
t0019746,c01044,p0020,2025-09-12 13:58:00+00:00,2025-09-12,2025-09,US,,books,refunded,USD,17.26,17.26
t0014340,c01212,p0042,2025-09-12 14:01:00+00:00,2025-09-12,2025-09,BR,LATAM,clothing,paid,EUR,52.18,56.354400000000005
t0009395,c02249,p0120,2025-09-12 14:08:00+00:00,2025-09-12,2025-09,US,,clothing,refunded,USD,48.79,48.79
t0016983,c02097,p0078,2025-09-12 14:16:00+00:00,2025-09-12,2025-09,PE,LATAM,electronics,paid,EUR,212.25,229.23000000000002
t0016358,c00778,p0064,2025-09-12 14:16:00+00:00,2025-09-12,2025-09,MX,LATAM,books,paid,USD,26.11,26.11
t0011547,c02324,p0093,2025-09-12 14:19:00+00:00,2025-09-12,2025-09,US,,beauty,refunded,EUR,58.15,62.802
t0020143,c00890,p0051,2025-09-12 14:33:00+00:00,2025-09-12,2025-09,AR,LATAM,sports,paid,USD,47.05,47.05
t0021922,c01656,p0056,2025-09-12 14:48:00+00:00,2025-09-12,2025-09,CL,LATAM,sports,paid,USD,81.74,81.74
t0019934,c00400,p0012,2025-09-12 14:58:00+00:00,2025-09-12,2025-09,MX,LATAM,sports,refunded,USD,68.56,68.56
t0004959,c01049,p0098,2025-09-12 15:00:00+00:00,2025-09-12,2025-09,US,,clothing,cancelled,USD,50.35,50.35
t0006151,c00225,p0065,2025-09-12 15:09:00+00:00,2025-09-12,2025-09,CA,,books,refunded,USD,12.87,12.87
t0005256,c01815,p0016,2025-09-12 18:15:00+00:00,2025-09-12,2025-09,US,,electronics,paid,MXN,213.87,12.40446
t0012388,c03267,p0106,2025-09-12 18:25:00+00:00,2025-09-12,2025-09,IT,EU,books,paid,EUR,25.3,27.324
t0018559,c02300,p0119,2025-09-12 18:45:00+00:00,2025-09-12,2025-09,CL,LATAM,toys,cancelled,USD,48.15,48.15
t0009236,c02461,p0048,2025-09-12 19:04:00+00:00,2025-09-12,2025-09,SE,EU,clothing,paid,USD,20.92,20.92
t0001558,c02432,p0070,2025-09-12 19:06:00+00:00,2025-09-12,2025-09,CA,,sports,refunded,EUR,28.53,30.812400000000004
t0017204,c00014,p0030,2025-09-12 19:33:00+00:00,2025-09-12,2025-09,US,,electronics,paid,USD,102.52,102.52
t0004951,c02719,p0094,2025-09-12 19:40:00+00:00,2025-09-12,2025-09,US,,home,refunded,USD,164.64,164.64
t0005930,c01398,p0090,2025-09-12 19:41:00+00:00,2025-09-12,2025-09,CA,,clothing,paid,MXN,126.15,7.316700000000001
t0001589,c01077,p0009,2025-09-12 19:51:00+00:00,2025-09-12,2025-09,AR,LATAM,home,paid,BRL,96.85,17.433
t0011771,c00464,p0029,2025-09-12 20:07:00+00:00,2025-09-12,2025-09,CA,,home,paid,USD,59.21,59.21
t0019409,c02534,p0038,2025-09-12 20:08:00+00:00,2025-09-12,2025-09,PE,LATAM,electronics,paid,MXN,190.41,11.04378
t0008307,c02549,p0043,2025-09-12 20:32:00+00:00,2025-09-12,2025-09,ES,EU,electronics,paid,USD,138.53,138.53
t0015396,c02560,p0096,2025-09-12 20:35:00+00:00,2025-09-12,2025-09,US,,clothing,refunded,EUR,27.85,30.078000000000003
t0013853,c01039,p0033,2025-09-12 21:13:00+00:00,2025-09-12,2025-09,AR,LATAM,electronics,paid,EUR,462.79,499.81320000000005
t0003111,c02594,p0065,2025-09-12 21:20:00+00:00,2025-09-12,2025-09,NL,EU,books,paid,USD,40.04,40.04
t0006913,c01177,p0105,2025-09-12 21:25:00+00:00,2025-09-12,2025-09,US,,toys,refunded,USD,21.31,21.31
t0015910,c01761,p0045,2025-09-12 21:29:00+00:00,2025-09-12,2025-09,CA,,books,paid,USD,35.09,35.09
t0009889,c03477,p0119,2025-09-12 21:33:00+00:00,2025-09-12,2025-09,CA,,toys,paid,EUR,15.74,16.999200000000002
t0002392,c00564,p0063,2025-09-12 21:50:00+00:00,2025-09-12,2025-09,PE,LATAM,toys,paid,USD,40.3,40.3
t0017095,c00775,p0035,2025-09-12 21:53:00+00:00,2025-09-12,2025-09,NL,EU,sports,paid,USD,28.31,28.31
t0017438,c00035,p0083,2025-09-12 21:58:00+00:00,2025-09-12,2025-09,US,,books,paid,EUR,12.75,13.770000000000001
t0003083,c03008,p0045,2025-09-12 22:00:00+00:00,2025-09-12,2025-09,US,,books,paid,USD,10.09,10.09
t0017636,c00350,p0086,2025-09-12 22:19:00+00:00,2025-09-12,2025-09,ES,EU,books,cancelled,USD,20.15,20.15
t0016227,c02112,p0003,2025-09-12 22:20:00+00:00,2025-09-12,2025-09,ES,EU,beauty,refunded,USD,139.15,139.15
t0010601,c00803,p0038,2025-09-12 22:31:00+00:00,2025-09-12,2025-09,FR,EU,electronics,refunded,MXN,326.85,18.957300000000004
t0010740,c00025,p0059,2025-09-12 22:32:00+00:00,2025-09-12,2025-09,CO,LATAM,electronics,cancelled,MXN,138.81,8.050980000000001
t0013635,c02301,p0039,2025-09-12 22:36:00+00:00,2025-09-12,2025-09,MX,LATAM,home,paid,USD,35.5,35.5
t0012084,c02200,p0031,2025-09-12 22:39:00+00:00,2025-09-12,2025-09,FR,EU,home,paid,USD,53.77,53.77
t0006449,c01439,p0070,2025-09-12 22:52:00+00:00,2025-09-12,2025-09,US,,sports,paid,USD,137.06,137.06
