date,region,country,category,total_usd,n
2025-07-22,EU,FR,toys,39.39,1
2025-07-22,EU,PT,sports,5.510580000000001,1
2025-07-22,LATAM,AR,beauty,39.89,1
2025-07-22,LATAM,AR,books,31.38,1
2025-07-22,LATAM,AR,clothing,1.4732,1
2025-07-22,LATAM,AR,home,11.762999999999998,1
2025-07-22,LATAM,AR,sports,127.32,1
2025-07-22,LATAM,BR,books,15.9086,2
2025-07-22,LATAM,BR,clothing,51.97880000000001,2
2025-07-22,LATAM,BR,electronics,998.4812000000001,3
2025-07-22,LATAM,CL,electronics,198.58212,2
2025-07-22,LATAM,CL,home,86.67,1
2025-07-22,LATAM,CO,electronics,286.2196,2
2025-07-22,LATAM,CO,sports,14.33006,1
2025-07-22,LATAM,MX,clothing,1.52018,1
2025-07-22,LATAM,MX,electronics,514.35,2
2025-07-22,LATAM,MX,home,153.22,1
2025-07-22,LATAM,MX,toys,17.26,1
2025-07-22,LATAM,PE,books,14.84,1
2025-07-22,LATAM,PE,electronics,463.67359999999996,2
2025-07-22,LATAM,PE,home,13.8708,2
2025-07-23,EU,DE,clothing,4.406840000000001,1
2025-07-23,EU,DE,electronics,345.83,1
2025-07-23,EU,ES,clothing,4.017080000000001,1
2025-07-23,EU,ES,electronics,228.39,1
2025-07-23,EU,ES,home,6.8527000000000005,1
2025-07-23,EU,ES,toys,7.28,1
2025-07-23,EU,FR,clothing,49.07,1
2025-07-23,EU,FR,electronics,170.0028,1
2025-07-23,EU,IT,books,31.14,2
2025-07-23,EU,IT,toys,27.62,1
2025-07-23,EU,NL,beauty,62.2,1
2025-07-23,EU,NL,electronics,350.51,1
2025-07-23,EU,SE,books,22.83,1
2025-07-23,EU,SE,clothing,105.33,1
2025-07-23,LATAM,BR,books,18.33876,2
2025-07-23,LATAM,BR,clothing,60.27,1
2025-07-23,LATAM,BR,toys,25.24,1
2025-07-23,LATAM,CL,electronics,328.4,2
2025-07-23,LATAM,CL,home,160.96,1
2025-07-23,LATAM,CO,books,16.96,1
2025-07-23,LATAM,CO,home,108.16,2
2025-07-23,LATAM,MX,beauty,85.19,2
2025-07-23,LATAM,MX,books,8.05,1
2025-07-23,LATAM,MX,electronics,49.447799999999994,1
2025-07-23,LATAM,PE,beauty,59.72,1
2025-07-23,LATAM,PE,books,21.47,1
2025-07-23,LATAM,PE,clothing,36.1152,1
2025-07-24,EU,ES,clothing,79.4988,1
2025-07-24,EU,ES,toys,47.217600000000004,2
2025-07-24,EU,FR,books,20.995200000000004,1
2025-07-24,EU,FR,clothing,125.32,1
2025-07-24,EU,FR,toys,4.0032,1
2025-07-24,EU,IT,beauty,69.57,1
2025-07-24,EU,IT,electronics,202.1,1
2025-07-24,EU,IT,sports,108.29,1
2025-07-24,EU,NL,beauty,20.066399999999998,1
2025-07-24,EU,PT,beauty,50.34,1
2025-07-24,EU,PT,home,103.7556,1
2025-07-24,EU,SE,books,1.9314,1
2025-07-24,EU,SE,electronics,554.59,2
2025-07-24,EU,SE,sports,34.83,1
2025-07-24,LATAM,AR,electronics,98.06,1
2025-07-24,LATAM,AR,home,106.48,1
2025-07-24,LATAM,BR,books,26.3902,2
2025-07-24,LATAM,BR,toys,0.53998,1
2025-07-24,LATAM,CL,beauty,24.01,1
2025-07-24,LATAM,CL,electronics,233.17,1
2025-07-24,LATAM,CL,home,86.8212,1
2025-07-24,LATAM,CL,toys,64.8648,1
2025-07-24,LATAM,CO,books,30.7692,1
2025-07-24,LATAM,PE,beauty,23.68,1
2025-07-24,LATAM,PE,books,19.07,1
2025-07-24,LATAM,PE,clothing,48.82,1
2025-07-24,LATAM,PE,home,7.29988,1
2025-07-24,LATAM,PE,sports,40.2948,1
2025-07-25,EU,DE,beauty,34.0092,1
2025-07-25,EU,DE,electronics,401.3604,1
2025-07-25,EU,DE,sports,92.09,1
2025-07-25,EU,ES,clothing,37.42,1
2025-07-25,EU,ES,electronics,443.69,1
2025-07-25,EU,ES,home,80.7624,1
2025-07-25,EU,ES,sports,238.9932,2
2025-07-25,EU,ES,toys,54.3132,1
2025-07-25,EU,FR,beauty,158.54,1
2025-07-25,EU,FR,books,8.83,1
2025-07-25,EU,FR,clothing,74.36880000000001,1
2025-07-25,EU,FR,electronics,464.93,1
2025-07-25,EU,FR,home,61.56,1
2025-07-25,EU,FR,toys,12.214800000000002,1
2025-07-25,EU,IT,electronics,349.46,1
2025-07-25,EU,NL,books,15.0012,1
2025-07-25,EU,NL,clothing,28.22,1
2025-07-25,EU,NL,electronics,400.99,1
2025-07-25,EU,NL,home,45.99,1
2025-07-25,EU,PT,electronics,152.02,1
2025-07-25,EU,SE,beauty,4.04028,1
2025-07-25,EU,SE,clothing,31.78,1
2025-07-25,EU,SE,sports,2.86056,1
2025-07-25,EU,SE,toys,4.0222999999999995,1
2025-07-25,LATAM,AR,electronics,237.82680000000002,1
2025-07-25,LATAM,BR,beauty,76.3268,3
2025-07-25,LATAM,BR,clothing,27.84,1
2025-07-25,LATAM,BR,home,71.17200000000001,1
2025-07-25,LATAM,BR,toys,37.476000000000006,1
2025-07-25,LATAM,CL,books,21.2544,1
2025-07-25,LATAM,CL,electronics,212.98942,2
2025-07-25,LATAM,CO,clothing,85.61372,2
2025-07-25,LATAM,CO,toys,80.85960000000001,1
2025-07-25,LATAM,MX,beauty,45.8766,2
2025-07-25,LATAM,MX,electronics,442.24,1
2025-07-25,LATAM,PE,clothing,30.423600000000004,1
2025-07-25,LATAM,PE,electronics,412.91999999999996,2
2025-07-26,EU,ES,beauty,1.2133600000000002,1
2025-07-26,EU,ES,electronics,255.9264,2
2025-07-26,EU,ES,home,4.5153,1
2025-07-26,EU,FR,beauty,13.6746,1
2025-07-26,EU,FR,books,13.824000000000002,1
2025-07-26,EU,IT,sports,62.37,1
2025-07-26,EU,NL,electronics,382.19,1
2025-07-26,EU,PT,electronics,312.52,1
2025-07-26,EU,SE,beauty,24.44,1
2025-07-26,EU,SE,books,10.6164,1
2025-07-26,EU,SE,electronics,412.6356,2
2025-07-26,LATAM,AR,books,24.63,1
2025-07-26,LATAM,AR,toys,47.04,1
2025-07-26,LATAM,BR,books,21.08,2
2025-07-26,LATAM,BR,electronics,29.368799999999997,1
2025-07-26,LATAM,BR,toys,35.01,1
2025-07-26,LATAM,CL,clothing,65.5344,1
2025-07-26,LATAM,CO,beauty,176.29559999999998,3
2025-07-26,LATAM,CO,books,50.362,2
2025-07-26,LATAM,CO,electronics,394.09,1
2025-07-26,LATAM,CO,toys,52.726800000000004,2
2025-07-26,LATAM,MX,books,14.77,1
2025-07-26,LATAM,MX,electronics,458.85,2
2025-07-26,LATAM,MX,home,10.03632,1
2025-07-26,LATAM,MX,toys,19.990800000000004,1
2025-07-26,LATAM,PE,books,57.1116,2
2025-07-26,LATAM,PE,clothing,24.48,1
2025-07-26,LATAM,PE,electronics,151.0,1
2025-07-26,LATAM,PE,sports,69.3468,1
2025-07-27,EU,ES,beauty,29.71,1
2025-07-27,EU,ES,clothing,3.2369800000000004,1
2025-07-27,EU,ES,electronics,215.46464,2
2025-07-27,EU,ES,toys,62.59,1
2025-07-27,EU,FR,beauty,51.5,1
2025-07-27,EU,FR,books,23.14,1
2025-07-27,EU,FR,electronics,183.6074,3
2025-07-27,EU,IT,beauty,0.7812600000000001,1
2025-07-27,EU,IT,books,28.46,2
2025-07-27,EU,PT,books,9.2664,1
2025-07-27,EU,PT,home,63.55,1
2025-07-27,EU,SE,beauty,52.82,1
2025-07-27,EU,SE,clothing,62.82,1
2025-07-27,LATAM,AR,electronics,449.45320000000004,3
2025-07-27,LATAM,BR,beauty,37.3,1
2025-07-27,LATAM,BR,books,82.12613999999999,3
2025-07-27,LATAM,BR,clothing,27.7,1
2025-07-27,LATAM,BR,electronics,226.3,1
2025-07-27,LATAM,CL,electronics,9.369900000000001,1
2025-07-27,LATAM,CL,toys,5.1228,1
2025-07-27,LATAM,MX,beauty,140.5088,2
2025-07-27,LATAM,MX,electronics,249.48,1
2025-07-27,LATAM,PE,beauty,33.67,1
2025-07-27,LATAM,PE,toys,7.75,1
2025-07-28,EU,DE,electronics,128.74,1
2025-07-28,EU,ES,beauty,98.49,1
2025-07-28,EU,ES,books,24.28,1
2025-07-28,EU,ES,electronics,743.904,1
2025-07-28,EU,ES,home,68.21,1
2025-07-28,EU,FR,home,105.9156,1
2025-07-28,EU,FR,sports,49.4532,1
2025-07-28,EU,IT,beauty,53.0928,1
2025-07-28,EU,IT,clothing,49.9284,1
2025-07-28,EU,IT,home,13.6445,2
2025-07-28,EU,NL,beauty,17.82,1
2025-07-28,EU,NL,electronics,172.5732,1
2025-07-28,LATAM,AR,beauty,40.305600000000005,1
2025-07-28,LATAM,AR,electronics,838.82292,3
2025-07-28,LATAM,AR,toys,35.4784,2
2025-07-28,LATAM,BR,books,12.031200000000002,1
2025-07-28,LATAM,BR,electronics,213.86,1
2025-07-28,LATAM,BR,home,130.77,1
2025-07-28,LATAM,CL,books,14.41,1
2025-07-28,LATAM,CL,clothing,50.62,1
2025-07-28,LATAM,CL,electronics,126.37,1
2025-07-28,LATAM,CL,sports,34.75,1
2025-07-28,LATAM,CO,beauty,143.23160000000001,2
2025-07-28,LATAM,CO,clothing,111.44,1
2025-07-28,LATAM,CO,electronics,130.33,1
2025-07-28,LATAM,CO,home,119.5992,1
2025-07-28,LATAM,CO,toys,0.64148,1
2025-07-28,LATAM,MX,books,36.54,3
2025-07-28,LATAM,MX,electronics,167.9,1
2025-07-28,LATAM,MX,toys,21.837600000000002,1
2025-07-28,LATAM,PE,books,88.35,2
2025-07-29,EU,DE,beauty,16.59,1
2025-07-29,EU,DE,books,43.902,1
2025-07-29,EU,ES,beauty,36.85,1
2025-07-29,EU,ES,electronics,93.2904,1
2025-07-29,EU,ES,home,1.3867800000000001,1
2025-07-29,EU,FR,books,43.2478,3
2025-07-29,EU,FR,electronics,277.3008,1
2025-07-29,EU,IT,books,48.13,1
2025-07-29,EU,IT,sports,35.01,1
2025-07-29,LATAM,BR,electronics,242.5,1
2025-07-29,LATAM,CL,books,1.23366,1
2025-07-29,LATAM,CL,electronics,406.2248,3
2025-07-29,LATAM,CO,beauty,49.317080000000004,2
2025-07-29,LATAM,CO,electronics,330.04800000000006,1
2025-07-29,LATAM,CO,toys,63.39,1
2025-07-29,LATAM,MX,books,53.93,2
2025-07-29,LATAM,MX,clothing,160.5796,2
2025-07-29,LATAM,MX,electronics,136.15104,2
2025-07-29,LATAM,PE,beauty,622.2755999999999,2
2025-07-29,LATAM,PE,toys,17.9534,2
2025-07-30,EU,DE,books,1.5520800000000001,1
2025-07-30,EU,DE,clothing,47.82,1
2025-07-30,EU,ES,beauty,29.54,1
2025-07-30,EU,ES,books,32.702400000000004,1
2025-07-30,EU,ES,electronics,554.27822,3
2025-07-30,EU,ES,toys,39.37,1
2025-07-30,EU,FR,electronics,217.026,1
2025-07-30,EU,FR,toys,2.33856,1
2025-07-30,EU,IT,beauty,8.942260000000001,3
2025-07-30,EU,IT,electronics,133.95334,3
2025-07-30,EU,IT,sports,70.56,1
2025-07-30,EU,PT,home,97.9668,1
2025-07-30,EU,SE,books,4.4388,1
2025-07-30,EU,SE,home,52.84,1
2025-07-30,LATAM,AR,electronics,527.8528,3
2025-07-30,LATAM,AR,home,31.61,1
2025-07-30,LATAM,AR,toys,17.7876,1
2025-07-30,LATAM,BR,beauty,34.0092,1
2025-07-30,LATAM,BR,books,29.34,1
2025-07-30,LATAM,CL,books,31.740000000000002,2
2025-07-30,LATAM,CL,clothing,56.78,1
2025-07-30,LATAM,CL,electronics,192.2,1
2025-07-30,LATAM,CO,beauty,30.369600000000002,1
2025-07-30,LATAM,CO,clothing,29.5056,1
2025-07-30,LATAM,CO,home,47.1636,1
2025-07-30,LATAM,MX,beauty,74.10719999999999,2
2025-07-30,LATAM,MX,clothing,72.93,1
2025-07-30,LATAM,MX,sports,6.88228,1
2025-07-30,LATAM,PE,beauty,46.33,1
2025-07-30,LATAM,PE,books,15.91,1
2025-07-31,EU,DE,beauty,22.94,1
2025-07-31,EU,DE,clothing,50.27,1
2025-07-31,EU,DE,electronics,467.46,1
2025-07-31,EU,DE,home,55.080000000000005,1
2025-07-31,EU,ES,electronics,193.1,1
2025-07-31,EU,FR,books,1.9115999999999997,1
2025-07-31,EU,FR,clothing,151.8,1
2025-07-31,EU,IT,beauty,51.44,1
2025-07-31,EU,IT,books,25.0992,1
2025-07-31,EU,IT,home,201.49960000000002,2
2025-07-31,EU,IT,sports,95.71,1
2025-07-31,EU,NL,clothing,43.4,1
2025-07-31,EU,NL,sports,61.7,1
2025-07-31,EU,NL,toys,38.94,1
2025-07-31,EU,PT,books,55.99,1
2025-07-31,EU,SE,beauty,44.9388,1
2025-07-31,EU,SE,electronics,214.94,1
2025-07-31,EU,SE,toys,7.632,1
2025-07-31,LATAM,AR,beauty,1.7597200000000002,1
2025-07-31,LATAM,AR,books,10.39,1
2025-07-31,LATAM,AR,electronics,237.61002000000002,2
2025-07-31,LATAM,BR,electronics,832.086,2
2025-07-31,LATAM,CL,books,16.78492,2
2025-07-31,LATAM,CL,clothing,156.26,2
2025-07-31,LATAM,CL,sports,154.1808,1
2025-07-31,LATAM,CL,toys,1.03298,1
2025-07-31,LATAM,CO,books,11.33,1
2025-07-31,LATAM,CO,sports,56.3652,1
2025-07-31,LATAM,CO,toys,0.74936,1
2025-07-31,LATAM,MX,beauty,17.09,1
2025-07-31,LATAM,MX,clothing,43.275600000000004,1
2025-07-31,LATAM,PE,clothing,68.93,1
2025-08-01,EU,DE,clothing,75.4,1
2025-08-01,EU,DE,electronics,299.93,1
2025-08-01,EU,ES,beauty,22.514219999999998,2
2025-08-01,EU,ES,books,26.4368,2
2025-08-01,EU,ES,clothing,33.3288,1
2025-08-01,EU,ES,electronics,781.34,3
2025-08-01,EU,ES,toys,55.404,1
2025-08-01,EU,FR,sports,77.07960000000001,1
2025-08-01,EU,IT,books,9.02866,2
2025-08-01,EU,IT,home,20.25,1
2025-08-01,EU,NL,beauty,32.6268,1
2025-08-01,EU,NL,books,42.989999999999995,2
2025-08-01,EU,NL,electronics,7.1282000000000005,1
2025-08-01,EU,NL,home,1.91864,1
2025-08-01,EU,NL,sports,93.27960000000002,1
2025-08-01,EU,NL,toys,1.89718,1
2025-08-01,EU,PT,electronics,360.63,1
2025-08-01,EU,PT,toys,21.178800000000003,1
2025-08-01,EU,SE,electronics,477.77040000000005,1
2025-08-01,EU,SE,sports,197.18,2
2025-08-01,LATAM,AR,electronics,468.81720000000007,2
2025-08-01,LATAM,AR,home,64.04,1
2025-08-01,LATAM,AR,toys,39.1284,1
2025-08-01,LATAM,BR,books,8.3232,1
2025-08-01,LATAM,BR,electronics,459.9936000000001,1
2025-08-01,LATAM,BR,sports,67.24080000000001,1
2025-08-01,LATAM,CL,beauty,46.8873,2
2025-08-01,LATAM,CL,books,36.51,1
2025-08-01,LATAM,CL,electronics,10.97302,1
2025-08-01,LATAM,CL,home,1.27716,1
2025-08-01,LATAM,CO,clothing,3.06588,1
2025-08-01,LATAM,CO,electronics,495.76,2
2025-08-01,LATAM,MX,beauty,102.468,3
2025-08-01,LATAM,MX,books,35.942400000000006,3
2025-08-01,LATAM,MX,electronics,119.29,1
2025-08-01,LATAM,MX,sports,117.98160000000001,2
2025-08-01,LATAM,PE,home,7.0632,1
2025-08-02,EU,DE,beauty,26.66,1
2025-08-02,EU,ES,beauty,31.99,1
2025-08-02,EU,ES,books,55.12,1
2025-08-02,EU,ES,clothing,73.8316,2
2025-08-02,EU,ES,electronics,621.4872,2
2025-08-02,EU,ES,home,39.37,1
2025-08-02,EU,FR,beauty,52.78,1
2025-08-02,EU,FR,clothing,59.11,1
2025-08-02,EU,FR,electronics,345.06,2
2025-08-02,EU,FR,home,89.97,1
2025-08-02,EU,FR,sports,9.776480000000001,1
2025-08-02,EU,IT,books,316.71,1
2025-08-02,EU,IT,electronics,132.46,1
2025-08-02,EU,NL,books,48.628,2
2025-08-02,EU,NL,toys,0.8021400000000001,1
2025-08-02,EU,SE,beauty,22.14,1
2025-08-02,LATAM,AR,electronics,226.68,1
2025-08-02,LATAM,AR,home,191.4408,1
2025-08-02,LATAM,BR,beauty,17.582400000000003,1
2025-08-02,LATAM,BR,electronics,186.22,1
2025-08-02,LATAM,BR,home,118.2492,2
2025-08-02,LATAM,CL,beauty,108.9536,3
2025-08-02,LATAM,CO,electronics,276.67,1
2025-08-02,LATAM,CO,toys,45.8352,1
2025-08-02,LATAM,MX,beauty,57.34,1
2025-08-02,LATAM,MX,clothing,171.68,2
2025-08-02,LATAM,MX,electronics,27.6714,1
2025-08-02,LATAM,MX,home,178.06,2
2025-08-02,LATAM,MX,sports,44.27,1
2025-08-02,LATAM,PE,beauty,29.28,1
2025-08-03,EU,DE,beauty,33.21,1
2025-08-03,EU,DE,clothing,30.682800000000004,1
2025-08-03,EU,DE,electronics,238.37088,2
2025-08-03,EU,ES,electronics,327.40999999999997,2
2025-08-03,EU,ES,sports,226.78,2
2025-08-03,EU,ES,toys,31.82,1
2025-08-03,EU,FR,beauty,46.1052,1
2025-08-03,EU,FR,electronics,670.0260000000001,3
2025-08-03,EU,FR,home,74.4462,3
2025-08-03,EU,IT,electronics,160.51,1
2025-08-03,EU,IT,sports,73.58,1
2025-08-03,EU,IT,toys,7.02,1
2025-08-03,EU,NL,electronics,110.13,1
2025-08-03,EU,PT,books,0.79576,1
2025-08-03,EU,SE,books,19.2348,1
2025-08-03,LATAM,AR,sports,62.94,1
2025-08-03,LATAM,BR,books,21.060000000000002,1
2025-08-03,LATAM,BR,clothing,87.547,2
2025-08-03,LATAM,BR,electronics,628.1934,4
2025-08-03,LATAM,BR,home,186.6,2
2025-08-03,LATAM,BR,sports,2.93364,1
2025-08-03,LATAM,CL,electronics,448.8,2
2025-08-03,LATAM,CL,home,98.30160000000001,1
2025-08-03,LATAM,CO,beauty,114.16,1
2025-08-03,LATAM,CO,clothing,72.19,1
2025-08-03,LATAM,CO,electronics,166.12674,2
2025-08-03,LATAM,CO,home,73.59,1
2025-08-03,LATAM,MX,books,4.2246,1
2025-08-03,LATAM,MX,clothing,41.62,1
2025-08-03,LATAM,MX,home,131.54286000000002,2
2025-08-03,LATAM,PE,home,42.3144,1
2025-08-04,EU,ES,books,36.50796,3
2025-08-04,EU,ES,clothing,54.49680000000001,1
2025-08-04,EU,ES,electronics,334.65520000000004,2
2025-08-04,EU,ES,toys,50.51,1
2025-08-04,EU,FR,electronics,121.95,1
2025-08-04,EU,FR,home,3.68126,1
2025-08-04,EU,FR,sports,36.363600000000005,1
2025-08-04,EU,FR,toys,1.4703000000000002,1
2025-08-04,EU,NL,beauty,28.96,1
2025-08-04,EU,NL,books,32.93,1
2025-08-04,EU,NL,electronics,212.22000000000003,1
2025-08-04,EU,PT,books,33.5448,1
2025-08-04,EU,PT,electronics,320.9044,2
2025-08-04,EU,SE,sports,61.39,1
2025-08-04,LATAM,AR,beauty,10.756800000000002,1
2025-08-04,LATAM,AR,clothing,60.230199999999996,2
2025-08-04,LATAM,AR,electronics,147.3228,1
2025-08-04,LATAM,BR,home,168.90686,3
2025-08-04,LATAM,BR,sports,51.19,1
2025-08-04,LATAM,BR,toys,44.08,2
2025-08-04,LATAM,CL,clothing,58.687200000000004,1
2025-08-04,LATAM,CL,home,118.9839,2
2025-08-04,LATAM,CO,books,34.9164,2
2025-08-04,LATAM,CO,clothing,31.514400000000002,1
2025-08-04,LATAM,CO,electronics,280.87,1
2025-08-04,LATAM,CO,home,135.05,2
2025-08-04,LATAM,PE,clothing,3.80886,1
2025-08-04,LATAM,PE,home,40.93,1
2025-08-04,LATAM,PE,toys,144.2092,2
2025-08-05,EU,DE,beauty,19.77,1
2025-08-05,EU,DE,electronics,362.7072,2
2025-08-05,EU,ES,beauty,29.6,1
2025-08-05,EU,FR,beauty,34.6572,1
2025-08-05,EU,FR,books,3.1914,1
2025-08-05,EU,FR,electronics,724.1,3
2025-08-05,EU,FR,toys,9.45,1
2025-08-05,EU,IT,beauty,2.87448,1
2025-08-05,EU,IT,electronics,453.9638,2
2025-08-05,EU,IT,home,52.11000000000001,1
2025-08-05,EU,IT,toys,18.586800000000004,1
2025-08-05,EU,NL,home,18.21,1
2025-08-05,EU,NL,sports,170.68,1
2025-08-05,EU,PT,books,26.2764,1
2025-08-05,EU,PT,clothing,29.99,1
2025-08-05,EU,PT,home,68.31,1
2025-08-05,EU,SE,toys,46.9152,1
2025-08-05,LATAM,AR,books,22.302,1
2025-08-05,LATAM,AR,sports,46.52,1
2025-08-05,LATAM,BR,clothing,3.7288200000000007,1
2025-08-05,LATAM,BR,electronics,687.1108,3
2025-08-05,LATAM,BR,toys,38.52,1
2025-08-05,LATAM,CL,electronics,304.42,1
2025-08-05,LATAM,CL,home,66.06,1
2025-08-05,LATAM,CO,books,11.18,1
2025-08-05,LATAM,CO,clothing,58.08,1
2025-08-05,LATAM,CO,home,30.33,1
2025-08-05,LATAM,MX,beauty,100.4496,3
2025-08-05,LATAM,MX,books,7.6878,1
2025-08-05,LATAM,MX,clothing,79.16,1
2025-08-05,LATAM,MX,electronics,6.381740000000001,1
2025-08-05,LATAM,PE,electronics,234.4,1
2025-08-06,EU,DE,home,3.3326800000000003,1
2025-08-06,EU,ES,clothing,75.66,1
2025-08-06,EU,ES,home,91.61,1
2025-08-06,EU,FR,electronics,356.87,2
2025-08-06,EU,IT,books,8.49,1
2025-08-06,EU,NL,books,18.09,1
2025-08-06,EU,NL,electronics,330.85,2
2025-08-06,EU,SE,books,20.04,1
2025-08-06,LATAM,AR,electronics,10.179,1
2025-08-06,LATAM,AR,toys,27.0756,1
2025-08-06,LATAM,BR,beauty,114.0496,3
2025-08-06,LATAM,BR,books,60.34,3
2025-08-06,LATAM,BR,clothing,46.71,1
2025-08-06,LATAM,BR,home,120.9492,2
2025-08-06,LATAM,CL,beauty,69.0552,1
2025-08-06,LATAM,CL,electronics,317.64,2
2025-08-06,LATAM,CL,home,180.58,1
2025-08-06,LATAM,CO,clothing,12.5712,1
2025-08-06,LATAM,CO,electronics,326.82,1
2025-08-06,LATAM,MX,beauty,76.9932,2
2025-08-06,LATAM,MX,clothing,79.77,1
2025-08-06,LATAM,MX,toys,26.52,1
2025-08-06,LATAM,PE,books,30.119999999999997,2
2025-08-06,LATAM,PE,clothing,107.44,1
2025-08-06,LATAM,PE,electronics,317.91,1
2025-08-06,LATAM,PE,toys,76.9068,1
2025-08-07,EU,DE,beauty,65.17800000000001,1
2025-08-07,EU,DE,books,47.76,1
2025-08-07,EU,DE,electronics,242.74144,2
2025-08-07,EU,DE,toys,24.41,1
2025-08-07,EU,ES,books,22.93,1
2025-08-07,EU,ES,electronics,641.1512,3
2025-08-07,EU,ES,home,66.88026,2
2025-08-07,EU,FR,books,8.13,1
2025-08-07,EU,IT,clothing,72.41839999999999,2
2025-08-07,EU,IT,home,15.998399999999998,1
2025-08-07,EU,IT,sports,64.41120000000001,1
2025-08-07,EU,NL,home,23.28,1
2025-08-07,LATAM,AR,books,16.23,1
2025-08-07,LATAM,AR,electronics,50.751,1
2025-08-07,LATAM,AR,sports,183.66,1
2025-08-07,LATAM,BR,beauty,21.74,1
2025-08-07,LATAM,BR,books,49.64,2
2025-08-07,LATAM,BR,electronics,18.74502,1
2025-08-07,LATAM,BR,sports,102.17797999999999,3
2025-08-07,LATAM,CL,clothing,19.45,1
2025-08-07,LATAM,CL,electronics,132.61266,2
2025-08-07,LATAM,CL,toys,20.43,1
2025-08-07,LATAM,CO,beauty,20.42,1
2025-08-07,LATAM,CO,electronics,737.4340000000001,2
2025-08-07,LATAM,MX,electronics,219.96,1
2025-08-07,LATAM,PE,books,13.208400000000001,1
2025-08-07,LATAM,PE,home,1.91168,1
2025-08-07,LATAM,PE,toys,5.9418,1
2025-08-08,EU,ES,books,25.62,1
2025-08-08,EU,ES,clothing,29.28,1
2025-08-08,EU,ES,electronics,457.29200000000003,2
2025-08-08,EU,FR,beauty,30.402,1
2025-08-08,EU,FR,clothing,68.32,1
2025-08-08,EU,FR,electronics,133.21,1
2025-08-08,EU,FR,sports,133.73,1
2025-08-08,EU,IT,electronics,492.1668,1
2025-08-08,EU,NL,beauty,2.04972,1
2025-08-08,EU,NL,books,1.2841200000000002,1
2025-08-08,EU,NL,sports,81.50760000000001,1
2025-08-08,EU,PT,electronics,346.95,1
2025-08-08,EU,SE,sports,59.086800000000004,1
2025-08-08,LATAM,BR,clothing,153.5936,3
2025-08-08,LATAM,BR,electronics,478.32,2
2025-08-08,LATAM,CL,beauty,14.1444,1
2025-08-08,LATAM,CL,clothing,61.93,1
2025-08-08,LATAM,CO,beauty,31.5576,1
2025-08-08,LATAM,CO,books,12.55,1
2025-08-08,LATAM,CO,electronics,401.61,2
2025-08-08,LATAM,CO,home,81.11,1
2025-08-08,LATAM,MX,beauty,23.33,1
2025-08-08,LATAM,MX,books,42.983599999999996,2
2025-08-08,LATAM,MX,electronics,85.4982,1
2025-08-08,LATAM,PE,electronics,118.19879999999999,1
2025-08-08,LATAM,PE,toys,67.04560000000001,2
2025-08-09,EU,ES,electronics,144.40434,2
2025-08-09,EU,ES,home,133.55280000000002,1
2025-08-09,EU,ES,sports,25.77,1
2025-08-09,EU,FR,electronics,420.86,2
2025-08-09,EU,IT,clothing,38.27,1
2025-08-09,EU,NL,books,41.43,1
2025-08-09,EU,NL,home,66.55720000000001,2
2025-08-09,EU,PT,clothing,39.05,1
2025-08-09,EU,PT,electronics,39.1374,1
2025-08-09,EU,SE,clothing,53.47,1
2025-08-09,EU,SE,electronics,181.02,1
2025-08-09,LATAM,AR,electronics,174.71,1
2025-08-09,LATAM,BR,books,22.312800000000003,1
2025-08-09,LATAM,BR,home,95.9,1
2025-08-09,LATAM,CL,electronics,1421.0374,4
2025-08-09,LATAM,CO,beauty,11.0916,1
2025-08-09,LATAM,CO,books,50.52,1
2025-08-09,LATAM,CO,clothing,60.44,1
2025-08-09,LATAM,CO,electronics,349.2072,1
2025-08-09,LATAM,CO,sports,77.86,1
2025-08-09,LATAM,MX,beauty,70.83,1
2025-08-09,LATAM,PE,electronics,31.2498,1
2025-08-10,EU,DE,books,26.07,1
2025-08-10,EU,DE,clothing,82.32840000000002,2
2025-08-10,EU,DE,home,54.45,1
2025-08-10,EU,ES,beauty,43.1,1
2025-08-10,EU,ES,electronics,121.91,1
2025-08-10,EU,ES,home,40.327200000000005,1
2025-08-10,EU,FR,beauty,69.09,1
2025-08-10,EU,FR,clothing,32.56,1
2025-08-10,EU,FR,electronics,515.3328,1
2025-08-10,EU,FR,sports,6.33534,1
2025-08-10,EU,IT,books,31.97,1
2025-08-10,EU,NL,sports,5.433440000000001,1
2025-08-10,EU,NL,toys,7.96,1
2025-08-10,EU,PT,beauty,41.5908,1
2025-08-10,EU,PT,electronics,124.04,1
2025-08-10,EU,SE,books,16.27,1
2025-08-10,EU,SE,clothing,103.07,1
2025-08-10,EU,SE,electronics,293.8356,1
2025-08-10,EU,SE,toys,35.44,1
2025-08-10,LATAM,AR,clothing,73.8828,1
2025-08-10,LATAM,AR,electronics,171.07,1
2025-08-10,LATAM,BR,beauty,7.779859999999999,2
2025-08-10,LATAM,BR,books,65.9,1
2025-08-10,LATAM,BR,clothing,7.4826,1
2025-08-10,LATAM,BR,electronics,254.68,1
2025-08-10,LATAM,BR,home,99.67760000000001,2
2025-08-10,LATAM,CL,books,23.241600000000002,1
2025-08-10,LATAM,CL,electronics,370.37,1
2025-08-10,LATAM,CL,toys,19.34,1
2025-08-10,LATAM,CO,books,6.63,1
2025-08-10,LATAM,CO,home,34.73,1
2025-08-10,LATAM,MX,beauty,27.49,1
2025-08-10,LATAM,MX,clothing,47.08,1
2025-08-10,LATAM,MX,electronics,185.88188,2
